Foundation URI,Linearization URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,ChapterNo,BrowserLink,isLeaf,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5
http://id.who.int/icd/entity/677700358,http://id.who.int/icd/release/11/mms/677700358,SP5A,,- - - - - Inflammation with morbid matter disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/499264364,http://id.who.int/icd/release/11/mms/499264364,SP5B,,- - - - - Consumptive disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
,http://id.who.int/icd/release/11/mms/1737130163/other,SP5Y,,- - - - - Other specified febricity disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
,http://id.who.int/icd/release/11/mms/1737130163/unspecified,SP5Z,,"- - - - - Febricity disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/858244402,http://id.who.int/icd/release/11/mms/858244402,,BlockL4-SP6,- - - - Metabolic disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/298183636,http://id.who.int/icd/release/11/mms/298183636,SP60,,- - - - - Diabetes mellitus disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/683889528,http://id.who.int/icd/release/11/mms/683889528,SP61,,- - - - - Emaciation disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/832544714,http://id.who.int/icd/release/11/mms/832544714,SP62,,- - - - - High fat disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/891423222,http://id.who.int/icd/release/11/mms/891423222,SP63,,- - - - - Polydipsia disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/465700982,http://id.who.int/icd/release/11/mms/465700982,SP64,,- - - - - Obesity disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
,http://id.who.int/icd/release/11/mms/858244402/other,SP6Y,,- - - - - Other specified metabolic disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
,http://id.who.int/icd/release/11/mms/858244402/unspecified,SP6Z,,"- - - - - Metabolic disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/967467614,http://id.who.int/icd/release/11/mms/967467614,,BlockL4-SP7,- - - - Tumours disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/457723064,http://id.who.int/icd/release/11/mms/457723064,SP70,,- - - - - Lipoma disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1004438232,http://id.who.int/icd/release/11/mms/1004438232,SP71,,- - - - - Benign tumour disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/632952224,http://id.who.int/icd/release/11/mms/632952224,SP72,,- - - - - Deep rooted spreading tumour disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
,http://id.who.int/icd/release/11/mms/967467614/other,SP7Y,,- - - - - Other specified tumours disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
,http://id.who.int/icd/release/11/mms/967467614/unspecified,SP7Z,,"- - - - - Tumours disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/2136477741,http://id.who.int/icd/release/11/mms/2136477741,SP90,,- - - - Abscess disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/2086832920,http://id.who.int/icd/release/11/mms/2086832920,SP91,,- - - - Generalised oedema disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1935012118,http://id.who.int/icd/release/11/mms/1935012118,SP92,,- - - - Oedema disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/944185295,http://id.who.int/icd/release/11/mms/944185295,SP93,,- - - - Impaired immunity disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1724940400,http://id.who.int/icd/release/11/mms/1724940400,SP94,,- - - - Inflammation disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/562399900,http://id.who.int/icd/release/11/mms/562399900,SP95,,- - - - Excessive yawning disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/721956344,http://id.who.int/icd/release/11/mms/721956344,SP96,,- - - - Laziness disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1217546582,http://id.who.int/icd/release/11/mms/1217546582,SP97,,- - - - Severe fatigue disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/2069056577,http://id.who.int/icd/release/11/mms/2069056577,SP98,,- - - - Syncope disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1576590672,http://id.who.int/icd/release/11/mms/1576590672,SP99,,- - - - Pruritus disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/375213785,http://id.who.int/icd/release/11/mms/375213785,SP9A,,- - - - General debility disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
,http://id.who.int/icd/release/11/mms/944000127/other,SP9Y,,- - - - Other specified disorders affecting the whole body (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
,http://id.who.int/icd/release/11/mms/944000127/unspecified,SP9Z,,"- - - - Disorders affecting the whole body (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SP5,,
http://id.who.int/icd/entity/1471542998,http://id.who.int/icd/release/11/mms/1471542998,,BlockL3-SQ0,"- - - Mental, emotional and behavioural disorders (TM2)",block,3,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,,,
http://id.who.int/icd/entity/641502186,http://id.who.int/icd/release/11/mms/641502186,,BlockL4-SQ0,- - - - Mental disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/1976940353,http://id.who.int/icd/release/11/mms/1976940353,SQ00,,- - - - - Delirium disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/1691661851,http://id.who.int/icd/release/11/mms/1691661851,SQ01,,- - - - - Hallucination disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/819872746,http://id.who.int/icd/release/11/mms/819872746,SQ02,,- - - - - Hysteria disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/441413164,http://id.who.int/icd/release/11/mms/441413164,SQ03,,- - - - - Insanity disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/275085622,http://id.who.int/icd/release/11/mms/275085622,SQ04,,- - - - - Depressive disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/1851825829,http://id.who.int/icd/release/11/mms/1851825829,SQ05,,"- - - - - Lack of concentration, confusion disorder (TM2)",category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
,http://id.who.int/icd/release/11/mms/641502186/other,SQ0Y,,- - - - - Other specified mental disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
,http://id.who.int/icd/release/11/mms/641502186/unspecified,SQ0Z,,"- - - - - Mental disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/749808774,http://id.who.int/icd/release/11/mms/749808774,,BlockL4-SQ1,- - - - Emotional disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/1970407217,http://id.who.int/icd/release/11/mms/1970407217,SQ10,,- - - - - Anxiety ephemeral fever disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
,http://id.who.int/icd/release/11/mms/749808774/other,SQ1Y,,- - - - - Other specified emotional disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
,http://id.who.int/icd/release/11/mms/749808774/unspecified,SQ1Z,,"- - - - - Emotional disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/420567170,http://id.who.int/icd/release/11/mms/420567170,,BlockL4-SQ2,- - - - Behavioural disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/1059449428,http://id.who.int/icd/release/11/mms/1059449428,SQ20,,- - - - - Alcoholism disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/450417382,http://id.who.int/icd/release/11/mms/450417382,SQ21,,- - - - - Egomania disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/906832050,http://id.who.int/icd/release/11/mms/906832050,SQ22,,- - - - - Non alcoholic intoxication disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/1406567687,http://id.who.int/icd/release/11/mms/1406567687,SQ23,,- - - - - Panic attack disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/1558314763,http://id.who.int/icd/release/11/mms/1558314763,SQ24,,- - - - - Insomnia disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
,http://id.who.int/icd/release/11/mms/420567170/other,SQ2Y,,- - - - - Other specified behavioural disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
,http://id.who.int/icd/release/11/mms/420567170/unspecified,SQ2Z,,"- - - - - Behavioural disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/1708364937,http://id.who.int/icd/release/11/mms/1708364937,SQ40,,- - - - Hypersomnia disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/2003260585,http://id.who.int/icd/release/11/mms/2003260585,SQ41,,- - - - Lycanthropy disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
,http://id.who.int/icd/release/11/mms/1471542998/other,SQ4Y,,"- - - - Other specified mental, emotional and behavioural disorders (TM2)",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
,http://id.who.int/icd/release/11/mms/1471542998/unspecified,SQ4Z,,"- - - - Mental, emotional and behavioural disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ0,,
http://id.who.int/icd/entity/761201319,http://id.who.int/icd/release/11/mms/761201319,,BlockL3-SQ5,- - - External factors disorders (TM2),block,3,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,,,
http://id.who.int/icd/entity/678919564,http://id.who.int/icd/release/11/mms/678919564,,BlockL4-SQ5,- - - - Infestation disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
http://id.who.int/icd/entity/523854074,http://id.who.int/icd/release/11/mms/523854074,SQ50,,- - - - - Worm infestation disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
,http://id.who.int/icd/release/11/mms/678919564/other,SQ5Y,,- - - - - Other specified infestation disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
,http://id.who.int/icd/release/11/mms/678919564/unspecified,SQ5Z,,"- - - - - Infestation disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
http://id.who.int/icd/entity/1386056187,http://id.who.int/icd/release/11/mms/1386056187,,BlockL4-SQ6,- - - - Poisoning disorders (TM2),block,4,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
http://id.who.int/icd/entity/1892211281,http://id.who.int/icd/release/11/mms/1892211281,SQ60,,- - - - - Pseudo poisoning disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
http://id.who.int/icd/entity/1358456158,http://id.who.int/icd/release/11/mms/1358456158,SQ61,,- - - - - Artificial poison disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
,http://id.who.int/icd/release/11/mms/1386056187/other,SQ6Y,,- - - - - Other specified poisoning disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
,http://id.who.int/icd/release/11/mms/1386056187/unspecified,SQ6Z,,"- - - - - Poisoning disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
http://id.who.int/icd/entity/638731564,http://id.who.int/icd/release/11/mms/638731564,SQ80,,- - - - Inadequate diet disorders (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
,http://id.who.int/icd/release/11/mms/761201319/other,SQ8Y,,- - - - Other specified external factors disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
,http://id.who.int/icd/release/11/mms/761201319/unspecified,SQ8Z,,"- - - - External factors disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SQ5,,
http://id.who.int/icd/entity/2007596156,http://id.who.int/icd/release/11/mms/2007596156,,BlockL3-SR0,- - - Childhood disorders (TM2),block,3,False,26,browser,False,,BlockL1-SK0,BlockL2-SK0,,,
http://id.who.int/icd/entity/296673756,http://id.who.int/icd/release/11/mms/296673756,SR00,,- - - - Marasmus disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SR0,,
http://id.who.int/icd/entity/2014079686,http://id.who.int/icd/release/11/mms/2014079686,SR01,,- - - - Bed wetting disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SR0,,
http://id.who.int/icd/entity/370126495,http://id.who.int/icd/release/11/mms/370126495,SR02,,- - - - Infantile dysentry disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SR0,,
http://id.who.int/icd/entity/101289303,http://id.who.int/icd/release/11/mms/101289303,SR03,,- - - - Infantile epilepsy disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SR0,,
http://id.who.int/icd/entity/2019487514,http://id.who.int/icd/release/11/mms/2019487514,SR04,,- - - - Ophthalmia neonatarum disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SR0,,
http://id.who.int/icd/entity/1926449270,http://id.who.int/icd/release/11/mms/1926449270,SR05,,- - - - Childhood malnutrition disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SR0,,
http://id.who.int/icd/entity/1517014705,http://id.who.int/icd/release/11/mms/1517014705,SR06,,- - - - Oral thrush in babies disorder (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SR0,,
,http://id.who.int/icd/release/11/mms/2007596156/other,SR0Y,,- - - - Other specified childhood disorders (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SR0,,
,http://id.who.int/icd/release/11/mms/2007596156/unspecified,SR0Z,,"- - - - Childhood disorders (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SK0,BlockL3-SR0,,
http://id.who.int/icd/entity/1908537217,http://id.who.int/icd/release/11/mms/1908537217,,BlockL2-SR1,- - Traditional medicine patterns (TM2),block,2,False,26,browser,False,,BlockL1-SK0,,,,
http://id.who.int/icd/entity/309514703,http://id.who.int/icd/release/11/mms/309514703,,BlockL3-SR1,- - - Functional elements and humoral derangement patterns (TM2),block,3,False,26,browser,False,,BlockL1-SK0,BlockL2-SR1,,,
http://id.who.int/icd/entity/1885164289,http://id.who.int/icd/release/11/mms/1885164289,SR10,,- - - - Vitiation of vāta pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1329167995,http://id.who.int/icd/release/11/mms/1329167995,SR11,,- - - - Accumulation of Vata pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1442514125,http://id.who.int/icd/release/11/mms/1442514125,SR12,,- - - - Aggravation of vata pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1601610657,http://id.who.int/icd/release/11/mms/1601610657,SR13,,- - - - Spreading of vata pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/190125246,http://id.who.int/icd/release/11/mms/190125246,SR14,,- - - - Depletion of vata pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/2063185539,http://id.who.int/icd/release/11/mms/2063185539,SR15,,- - - - Vitiation of pitta pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/30979026,http://id.who.int/icd/release/11/mms/30979026,SR16,,- - - - Accumulation of pitta pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1268749195,http://id.who.int/icd/release/11/mms/1268749195,SR17,,- - - - Aggravation of pitta pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/611199268,http://id.who.int/icd/release/11/mms/611199268,SR18,,- - - - Spreading of pitta pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/829777916,http://id.who.int/icd/release/11/mms/829777916,SR19,,- - - - Depletion of pitta pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/240694420,http://id.who.int/icd/release/11/mms/240694420,SR1A,,- - - - Vitiation of kapha pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1803753767,http://id.who.int/icd/release/11/mms/1803753767,SR1B,,- - - - Accumulation of kapha pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/738124640,http://id.who.int/icd/release/11/mms/738124640,SR1C,,- - - - Aggravation of kapha pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/561202228,http://id.who.int/icd/release/11/mms/561202228,SR1D,,- - - - Spreading of kapha pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/792950112,http://id.who.int/icd/release/11/mms/792950112,SR1E,,- - - - Depletion of kapha pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/288275253,http://id.who.int/icd/release/11/mms/288275253,SR1F,,- - - - Increase of Vaḷi pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/463674457,http://id.who.int/icd/release/11/mms/463674457,SR1G,,- - - - Increase of Aẕal pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/453291049,http://id.who.int/icd/release/11/mms/453291049,SR1H,,- - - - Increase of Aiyam pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1364410700,http://id.who.int/icd/release/11/mms/1364410700,SR1J,,- - - - Decrease of Vaḷi pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1441716084,http://id.who.int/icd/release/11/mms/1441716084,SR1K,,- - - - Decrease of Aẕal pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1600352288,http://id.who.int/icd/release/11/mms/1600352288,SR1L,,- - - - Decrease of Aiyam pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1165413146,http://id.who.int/icd/release/11/mms/1165413146,SR1M,,- - - - Predominance of Dam pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1341877366,http://id.who.int/icd/release/11/mms/1341877366,SR1N,,- - - - Predominance of Ṣafrā’ pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1331485700,http://id.who.int/icd/release/11/mms/1331485700,SR1P,,- - - - Predominance of Balgham pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/482697106,http://id.who.int/icd/release/11/mms/482697106,SR1Q,,- - - - Predominance of Sawdā’ pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/704508337,http://id.who.int/icd/release/11/mms/704508337,SR1R,,- - - - Blood thickening pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/114688273,http://id.who.int/icd/release/11/mms/114688273,SR1S,,- - - - Blood thinning pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/207332989,http://id.who.int/icd/release/11/mms/207332989,SR1T,,- - - - Blood deficiency pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/149303363,http://id.who.int/icd/release/11/mms/149303363,SR1U,,- - - - Blood hyperviscosity pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/881363299,http://id.who.int/icd/release/11/mms/881363299,SR1V,,- - - - Spoilage of humors pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/2128569352,http://id.who.int/icd/release/11/mms/2128569352,SR1W,,- - - - Burning of humors pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1789422478,http://id.who.int/icd/release/11/mms/1789422478,SR1X,,- - - - Thickening of humors pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/979641157,http://id.who.int/icd/release/11/mms/979641157,SR20,,- - - - Pattern of occlusion (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
,http://id.who.int/icd/release/11/mms/309514703/other,SR2Y,,- - - - Other specified functional elements and humoral derangement patterns (TM2),category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
,http://id.who.int/icd/release/11/mms/309514703/unspecified,SR2Z,,"- - - - Functional elements and humoral derangement patterns (TM2), unspecified",category,1,True,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR1,,
http://id.who.int/icd/entity/1029251439,http://id.who.int/icd/release/11/mms/1029251439,,BlockL3-SR4,- - - Physical constituent derangement patterns (TM2),block,3,False,26,browser,False,,BlockL1-SK0,BlockL2-SR1,,,
http://id.who.int/icd/entity/1531867635,http://id.who.int/icd/release/11/mms/1531867635,SR40,,- - - - Vitiation of 'primary structural components of the body' pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR4,,
http://id.who.int/icd/entity/1300251309,http://id.who.int/icd/release/11/mms/1300251309,SR41,,- - - - Aggravation of primary circulating nutrient fluid pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR4,,
http://id.who.int/icd/entity/1192093121,http://id.who.int/icd/release/11/mms/1192093121,SR42,,- - - - Depletion of primary circulating nutrient fluid pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR4,,
http://id.who.int/icd/entity/1486556277,http://id.who.int/icd/release/11/mms/1486556277,SR43,,- - - - Morbid increase of blood pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR4,,
http://id.who.int/icd/entity/1377217305,http://id.who.int/icd/release/11/mms/1377217305,SR44,,- - - - Depletion of blood pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR4,,
http://id.who.int/icd/entity/1740037917,http://id.who.int/icd/release/11/mms/1740037917,SR45,,- - - - Excessive increase of muscular tissues pattern (TM2),category,1,False,26,browser,True,False,BlockL1-SK0,BlockL2-SR1,BlockL3-SR4,,
