Foundation URI,Linearization (release) URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2025 Sep 03 - 22:30 UTC
,http://id.who.int/icd/release/11/beta/mms/1457092071/other,DA42.7Y,,- - - - - Other specified gastritis of unknown aetiology with specific endoscopic or pathological features,category,3,True,True,13,browser,iCat,True,0,False,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/1426457254,http://id.who.int/icd/release/11/beta/mms/1426457254,DA42.8,,- - - - Gastritis due to external causes,category,2,False,True,13,browser,iCat,False,4,False,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/1081291109,http://id.who.int/icd/release/11/beta/mms/1081291109,DA42.80,,- - - - - Alcoholic gastritis,category,3,False,True,13,browser,iCat,True,0,False,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/1386494937,http://id.who.int/icd/release/11/beta/mms/1386494937,DA42.81,,- - - - - Radiation gastritis,category,3,False,True,13,browser,iCat,True,0,False,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/48858533,http://id.who.int/icd/release/11/beta/mms/48858533,DA42.82,,- - - - - Chemical gastritis,category,3,False,True,13,browser,iCat,True,0,False,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/426194513,http://id.who.int/icd/release/11/beta/mms/426194513,DA42.83,,- - - - - Drug-induced gastritis,category,3,False,True,13,browser,iCat,True,0,False,BlockL1-DA4,BlockL2-DA4,,,,
,http://id.who.int/icd/release/11/beta/mms/1426457254/unspecified,DA42.8Z,,"- - - - - Gastritis due to external causes, unspecified",category,3,True,True,13,browser,iCat,True,0,False,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/1759664954,http://id.who.int/icd/release/11/beta/mms/1759664954,DA42.9,,- - - - Gastric phlegmon,category,2,False,True,13,browser,iCat,True,0,False,BlockL1-DA4,BlockL2-DA4,,,,
,http://id.who.int/icd/release/11/beta/mms/1871672644/other,DA42.Y,,- - - - Other specified gastritis,category,2,True,True,13,browser,iCat,True,0,False,BlockL1-DA4,BlockL2-DA4,,,,
,http://id.who.int/icd/release/11/beta/mms/1871672644/unspecified,DA42.Z,,"- - - - Gastritis, unspecified",category,2,True,True,13,browser,iCat,True,0,False,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/1695726629,http://id.who.int/icd/release/11/beta/mms/1695726629,DA43,,- - - Vascular disorders of the stomach,category,1,False,True,13,browser,iCat,False,5,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/1891839623,http://id.who.int/icd/release/11/beta/mms/1891839623,DA43.0,,- - - - Gastric varices,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/977696596,http://id.who.int/icd/release/11/beta/mms/977696596,DA43.1,,- - - - Angiodysplasia of stomach,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/966328337,http://id.who.int/icd/release/11/beta/mms/966328337,DA43.2,,- - - - Arteriovenous malformation of stomach,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/677491694,http://id.who.int/icd/release/11/beta/mms/677491694,DA43.3,,- - - - Portal hypertensive gastropathy,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/567969001,http://id.who.int/icd/release/11/beta/mms/567969001,DA43.4,,- - - - Diffuse vascular ectasia of stomach,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
,http://id.who.int/icd/release/11/beta/mms/1695726629/other,DA43.Y,,- - - - Other specified vascular disorders of the stomach,category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
,http://id.who.int/icd/release/11/beta/mms/1695726629/unspecified,DA43.Z,,"- - - - Vascular disorders of the stomach, unspecified",category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/731629989,http://id.who.int/icd/release/11/beta/mms/731629989,DA44,,- - - Gastric polyp,category,1,False,True,13,browser,iCat,False,3,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/417774110,http://id.who.int/icd/release/11/beta/mms/417774110,DA44.0,,- - - - Hyperplastic polyp of stomach,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/291343641,http://id.who.int/icd/release/11/beta/mms/291343641,DA44.1,,- - - - Fundic gland polyp of stomach,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/1531131874,http://id.who.int/icd/release/11/beta/mms/1531131874,DA44.2,,- - - - Hamartomatous polyp of stomach,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
,http://id.who.int/icd/release/11/beta/mms/731629989/other,DA44.Y,,- - - - Other specified gastric polyp,category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
,http://id.who.int/icd/release/11/beta/mms/731629989/unspecified,DA44.Z,,"- - - - Gastric polyp, unspecified",category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
,http://id.who.int/icd/release/11/beta/mms/1264914040/other,DA4Y,,- - - Other specified diseases of stomach,category,1,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
,http://id.who.int/icd/release/11/beta/mms/1264914040/unspecified,DA4Z,,"- - - Diseases of stomach, unspecified",category,1,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA4,,,,
http://id.who.int/icd/entity/1195691020,http://id.who.int/icd/release/11/beta/mms/1195691020,,BlockL2-DA5,- - Diseases of duodenum,block,2,False,True,13,browser,iCat,False,5,,BlockL1-DA4,,,,,
http://id.who.int/icd/entity/845687188,http://id.who.int/icd/release/11/beta/mms/845687188,DA50,,- - - Acquired anatomical alterations of the duodenum,category,1,False,True,13,browser,iCat,False,4,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/1450844990,http://id.who.int/icd/release/11/beta/mms/1450844990,DA50.0,,- - - - Obstruction of duodenum,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/1045031920,http://id.who.int/icd/release/11/beta/mms/1045031920,DA50.1,,- - - - Diverticulum of duodenum,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/2074261372,http://id.who.int/icd/release/11/beta/mms/2074261372,DA50.2,,- - - - Fistula of duodenum,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/330547747,http://id.who.int/icd/release/11/beta/mms/330547747,DA50.3,,"- - - - Deformity of duodenum, acquired",category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/845687188/other,DA50.Y,,- - - - Other specified acquired anatomical alterations of the duodenum,category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/845687188/unspecified,DA50.Z,,"- - - - Acquired anatomical alterations of the duodenum, unspecified",category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/1595026136,http://id.who.int/icd/release/11/beta/mms/1595026136,DA51,,- - - Duodenitis,category,1,False,True,13,browser,iCat,False,7,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/200296155,http://id.who.int/icd/release/11/beta/mms/200296155,DA51.0,,- - - - Helicobacter-pylori associated duodenitis,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/1434125131,http://id.who.int/icd/release/11/beta/mms/1434125131,DA51.1,,- - - - Eosinophilic duodenitis,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/291874007,http://id.who.int/icd/release/11/beta/mms/291874007,DA51.2,,- - - - Lymphocytic duodenitis,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/1479046314,http://id.who.int/icd/release/11/beta/mms/1479046314,DA51.3,,- - - - Allergic duodenitis,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/2126817470,http://id.who.int/icd/release/11/beta/mms/2126817470,DA51.4,,- - - - Duodenitis of unknown aetiology with specific endoscopic or pathologic features,category,2,False,True,13,browser,iCat,False,2,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/429127802,http://id.who.int/icd/release/11/beta/mms/429127802,DA51.40,,- - - - - Acute haemorrhagic duodenitis of unknown aetiology,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/1282796569,http://id.who.int/icd/release/11/beta/mms/1282796569,DA51.41,,- - - - - Granulomatous duodenitis of unknown aetiology,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/2126817470/unspecified,DA51.4Z,,"- - - - - Duodenitis of unknown aetiology with specific endoscopic or pathologic features, unspecified",category,3,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/997674795,http://id.who.int/icd/release/11/beta/mms/997674795,DA51.5,,- - - - Duodenitis due to external causes,category,2,False,True,13,browser,iCat,False,4,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/740069461,http://id.who.int/icd/release/11/beta/mms/740069461,DA51.50,,- - - - - Alcoholic duodenitis,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/1112041270,http://id.who.int/icd/release/11/beta/mms/1112041270,DA51.51,,- - - - - Drug-induced duodenitis,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/159292204,http://id.who.int/icd/release/11/beta/mms/159292204,DA51.52,,- - - - - Chemical duodenitis,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/363323447,http://id.who.int/icd/release/11/beta/mms/363323447,DA51.53,,- - - - - Radiation duodenitis,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/997674795/other,DA51.5Y,,- - - - - Duodenitis due to other specified external causes,category,3,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/997674795/unspecified,DA51.5Z,,"- - - - - Duodenitis due to external causes, unspecified",category,3,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/590662611,http://id.who.int/icd/release/11/beta/mms/590662611,DA51.6,,- - - - Infectious duodenitis,category,2,False,True,13,browser,iCat,False,1,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/1453042237,http://id.who.int/icd/release/11/beta/mms/1453042237,DA51.60,,- - - - - Duodenal phlegmon,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/590662611/other,DA51.6Y,,- - - - - Other specified infectious duodenitis,category,3,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/590662611/unspecified,DA51.6Z,,"- - - - - Infectious duodenitis, unspecified",category,3,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/1595026136/other,DA51.Y,,- - - - Other specified duodenitis,category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/1595026136/unspecified,DA51.Z,,"- - - - Duodenitis, unspecified",category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/1679740428,http://id.who.int/icd/release/11/beta/mms/1679740428,DA52,,- - - Vascular disorders of the duodenum,category,1,False,True,13,browser,iCat,False,3,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/621016812,http://id.who.int/icd/release/11/beta/mms/621016812,DA52.0,,- - - - Duodenal varices,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/663563035,http://id.who.int/icd/release/11/beta/mms/663563035,DA52.1,,- - - - Angiodysplasia of duodenum,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/913676518,http://id.who.int/icd/release/11/beta/mms/913676518,DA52.2,,- - - - Arteriovenous malformation of duodenum,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/1679740428/other,DA52.Y,,- - - - Other specified vascular disorders of the duodenum,category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/1679740428/unspecified,DA52.Z,,"- - - - Vascular disorders of the duodenum, unspecified",category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/569977267,http://id.who.int/icd/release/11/beta/mms/569977267,DA53,,- - - Duodenal polyp,category,1,False,True,13,browser,iCat,False,1,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/251876989,http://id.who.int/icd/release/11/beta/mms/251876989,DA53.0,,- - - - Hyperplastic duodenal polyp,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/569977267/other,DA53.Y,,- - - - Other specified duodenal polyp,category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/569977267/unspecified,DA53.Z,,"- - - - Duodenal polyp, unspecified",category,2,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/1195691020/other,DA5Y,,- - - Other specified diseases of duodenum,category,1,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
,http://id.who.int/icd/release/11/beta/mms/1195691020/unspecified,DA5Z,,"- - - Diseases of duodenum, unspecified",category,1,True,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA5,,,,
http://id.who.int/icd/entity/379518314,http://id.who.int/icd/release/11/beta/mms/379518314,,BlockL2-DA6,- - Ulcer of stomach or duodenum,block,2,False,True,13,browser,iCat,False,4,,BlockL1-DA4,,,,,
http://id.who.int/icd/entity/1437411258,http://id.who.int/icd/release/11/beta/mms/1437411258,DA60,,- - - Gastric ulcer,category,1,False,True,13,browser,iCat,False,8,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/1634855479,http://id.who.int/icd/release/11/beta/mms/1634855479,DA60.0,,- - - - Gastric erosion,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/1417758377,http://id.who.int/icd/release/11/beta/mms/1417758377,DA60.1,,- - - - Helicobacter pylori associated gastric ulcer,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/457169641,http://id.who.int/icd/release/11/beta/mms/457169641,DA60.2,,- - - - Helicobacter pylori associated and drug-induced gastric ulcer,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/387848341,http://id.who.int/icd/release/11/beta/mms/387848341,DA60.3,,- - - - Stress ulcer of stomach,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/1557992733,http://id.who.int/icd/release/11/beta/mms/1557992733,DA60.4,,- - - - Eosinophilic gastric ulcer,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/1358747489,http://id.who.int/icd/release/11/beta/mms/1358747489,DA60.5,,- - - - Lymphocytic gastric ulcer,category,2,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/1001757676,http://id.who.int/icd/release/11/beta/mms/1001757676,DA60.6,,- - - - Gastric ulcer due to external causes,category,2,False,True,13,browser,iCat,False,4,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/1935939643,http://id.who.int/icd/release/11/beta/mms/1935939643,DA60.60,,- - - - - Alcohol-induced gastric ulcer,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/101688410,http://id.who.int/icd/release/11/beta/mms/101688410,DA60.61,,- - - - - Chemical gastric ulcer,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/1486914773,http://id.who.int/icd/release/11/beta/mms/1486914773,DA60.62,,- - - - - Drug-induced gastric ulcer,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
http://id.who.int/icd/entity/2040783046,http://id.who.int/icd/release/11/beta/mms/2040783046,DA60.63,,- - - - - Radiation gastric ulcer,category,3,False,True,13,browser,iCat,True,0,True,BlockL1-DA4,BlockL2-DA6,,,,
